problem,topic,subtopic,numAuthors,mixMethod,docLengthChars,docLengthToken,paragraphSplitMode,avgAuthorSectionLengthChars,avgAuthorSectionLengthTokens,borderPosChars
problem-2291.txt,history,world-war-two,1,A1,5457,915,RANDOM,5457,915,[]
problem-2292.txt,history,world-war-two,1,A1,4583,772,END_OF_PAR,4583,772,[]
problem-2293.txt,history,world-war-two,3,A1-A2-A3,4975,856,RANDOM,1658.333333,285.3333333,"[1676, 3559]"
problem-2294.txt,history,world-war-two,2,A1-A2,3750,638,END_OF_PAR,1875,319,[1785]
problem-2295.txt,history,world-war-two,1,A1,3057,506,WITHIN_PAR,3057,506,[]
problem-2296.txt,history,world-war-two,3,A1-A2-A3,5319,909,WITHIN_PAR,1773,303,"[2782, 4195]"
problem-2297.txt,history,military,3,A1-A2-A3,6303,1027,WITHIN_PAR,2101,342.3333333,"[1919, 4499]"
problem-2298.txt,history,military,1,A1,2737,433,RANDOM,2737,433,[]
problem-2299.txt,history,military,2,A1-A2-A1,7009,1108,RANDOM,2336.333333,369.3333333,"[3932, 5200]"
problem-2300.txt,history,military,1,A1,5643,972,RANDOM,5643,972,[]
problem-2301.txt,history,military,2,A1-A2-A1,5090,868,END_OF_PAR,1696.666667,289.3333333,"[1422, 3637]"
problem-2302.txt,history,military,3,A1-A2-A3,4224,686,RANDOM,1408,228.6666667,"[1512, 3220]"
problem-2303.txt,history,military,2,A1-A2-A1-A2,5702,982,WITHIN_PAR,1425.5,245.5,"[1076, 2929, 4531]"
problem-2304.txt,history,military,3,A1-A2-A3,6396,1060,WITHIN_PAR,2132,353.3333333,"[3991, 4999]"
problem-2305.txt,history,military,2,A1-A2-A1-A2,6052,1049,WITHIN_PAR,1513,262.25,"[1010, 3341, 4743]"
problem-2306.txt,history,military,2,A1-A2-A1-A2,5843,963,RANDOM,1460.75,240.75,"[2313, 3613, 4747]"
problem-2307.txt,history,military,2,A1-A2,5082,875,WITHIN_PAR,2541,437.5,[1448]
problem-2308.txt,history,military,1,A1,4523,750,RANDOM,4523,750,[]
problem-2309.txt,history,military,1,A1,5744,964,END_OF_PAR,5744,964,[]
problem-2310.txt,history,military,3,A1-A2-A3,5224,858,WITHIN_PAR,1741.333333,286,"[2535, 3620]"
problem-2311.txt,history,military,2,A1-A2,4321,715,WITHIN_PAR,2160.5,357.5,[2287]
problem-2312.txt,history,military,1,A1,3292,541,END_OF_PAR,3292,541,[]
problem-2313.txt,history,military,1,A1,4332,735,RANDOM,4332,735,[]
problem-2314.txt,history,military,1,A1,5393,948,END_OF_PAR,5393,948,[]
problem-2315.txt,history,military,1,A1,2865,486,END_OF_PAR,2865,486,[]
problem-2316.txt,history,military,2,A1-A2-A1,3860,625,END_OF_PAR,1286.666667,208.3333333,"[1316, 2603]"
problem-2317.txt,history,military,1,A1,5617,967,END_OF_PAR,5617,967,[]
problem-2318.txt,history,military,1,A1,6265,1042,RANDOM,6265,1042,[]
problem-2319.txt,history,military,2,A1-A2,3990,676,WITHIN_PAR,1995,338,[1094]
problem-2320.txt,history,military,1,A1,5788,921,RANDOM,5788,921,[]
problem-2321.txt,history,military,1,A1,3149,541,WITHIN_PAR,3149,541,[]
problem-2322.txt,history,military,1,A1,3596,614,RANDOM,3596,614,[]
problem-2323.txt,history,military,1,A1,2329,386,WITHIN_PAR,2329,386,[]
problem-2324.txt,history,military,2,A1-A2-A1,6318,1049,END_OF_PAR,2106,349.6666667,"[2465, 4150]"
problem-2325.txt,history,military,3,A1-A2-A3,3982,673,END_OF_PAR,1327.333333,224.3333333,"[1278, 2405]"
problem-2326.txt,history,military,1,A1,3933,678,END_OF_PAR,3933,678,[]
problem-2327.txt,history,military,3,A1-A2-A3,4937,813,END_OF_PAR,1645.666667,271,"[1986, 3283]"
problem-2328.txt,history,military,2,A1-A2,5092,869,WITHIN_PAR,2546,434.5,[2470]
problem-2329.txt,history,military,1,A1,4762,756,RANDOM,4762,756,[]
problem-2330.txt,history,military,3,A1-A2-A3,5944,958,WITHIN_PAR,1981.333333,319.3333333,"[1732, 3589]"
problem-2331.txt,history,military,1,A1,3198,533,WITHIN_PAR,3198,533,[]
problem-2332.txt,history,military,1,A1,2437,429,WITHIN_PAR,2437,429,[]
problem-2333.txt,history,europe,3,A1-A2-A3,5974,957,WITHIN_PAR,1991.333333,319,"[2175, 4396]"
problem-2334.txt,history,europe,1,A1,4678,738,END_OF_PAR,4678,738,[]
problem-2335.txt,history,europe,1,A1,5772,945,END_OF_PAR,5772,945,[]
problem-2336.txt,history,europe,2,A1-A2,5437,858,RANDOM,2718.5,429,[2183]
problem-2337.txt,history,europe,1,A1,5816,914,END_OF_PAR,5816,914,[]
problem-2338.txt,history,europe,1,A1,3368,539,RANDOM,3368,539,[]
problem-2339.txt,history,europe,2,A1-A2,4808,787,END_OF_PAR,2404,393.5,[1685]
problem-2340.txt,history,europe,2,A1-A2,4198,677,END_OF_PAR,2099,338.5,[2545]
problem-2341.txt,history,europe,1,A1,3348,570,RANDOM,3348,570,[]
problem-2342.txt,history,europe,2,A1-A2-A1-A2,5306,889,WITHIN_PAR,1326.5,222.25,"[1579, 2748, 4260]"
problem-2343.txt,history,europe,2,A1-A2-A1,4675,746,END_OF_PAR,1558.333333,248.6666667,"[1560, 2961]"
problem-2344.txt,history,europe,2,A1-A2-A1,6171,1022,WITHIN_PAR,2057,340.6666667,"[2110, 3408]"
problem-2345.txt,history,europe,1,A1,5941,983,RANDOM,5941,983,[]
problem-2346.txt,history,europe,1,A1,2563,429,END_OF_PAR,2563,429,[]
problem-2347.txt,history,europe,1,A1,3371,549,WITHIN_PAR,3371,549,[]
problem-2348.txt,history,europe,2,A1-A2,4436,734,WITHIN_PAR,2218,367,[1187]
problem-2349.txt,history,europe,3,A1-A2-A3,4219,739,WITHIN_PAR,1406.333333,246.3333333,"[1106, 2329]"
problem-2350.txt,history,europe,1,A1,4072,651,RANDOM,4072,651,[]
problem-2351.txt,history,europe,3,A1-A2-A3,3741,612,RANDOM,1247,204,"[1369, 2546]"
problem-2352.txt,history,europe,1,A1,3803,622,WITHIN_PAR,3803,622,[]
problem-2353.txt,history,europe,2,A1-A2,2196,370,WITHIN_PAR,1098,185,[1198]
problem-2354.txt,history,europe,1,A1,6356,1057,WITHIN_PAR,6356,1057,[]
problem-2355.txt,history,europe,2,A1-A2,3961,658,END_OF_PAR,1980.5,329,[1842]
problem-2356.txt,history,europe,1,A1,2043,344,RANDOM,2043,344,[]
problem-2357.txt,history,europe,2,A1-A2,4672,794,RANDOM,2336,397,[2374]
problem-2358.txt,history,europe,3,A1-A2-A3,4194,690,WITHIN_PAR,1398,230,"[1039, 2314]"
problem-2359.txt,history,europe,1,A1,2119,355,WITHIN_PAR,2119,355,[]
problem-2360.txt,history,europe,1,A1,3547,599,WITHIN_PAR,3547,599,[]
problem-2361.txt,history,europe,2,A1-A2-A1,4821,816,RANDOM,1607,272,"[1798, 3283]"
problem-2362.txt,history,europe,1,A1,4523,732,WITHIN_PAR,4523,732,[]
problem-2363.txt,history,europe,1,A1,4737,811,END_OF_PAR,4737,811,[]
problem-2364.txt,history,europe,3,A1-A2-A1-A3,5841,969,END_OF_PAR,1460.25,242.25,"[1272, 3394, 4621]"
problem-2365.txt,history,war,1,A1,2800,466,WITHIN_PAR,2800,466,[]
problem-2366.txt,history,war,1,A1,2280,410,WITHIN_PAR,2280,410,[]
problem-2367.txt,history,war,1,A1,5983,1006,WITHIN_PAR,5983,1006,[]
problem-2368.txt,history,war,2,A1-A2-A1,5675,938,RANDOM,1891.666667,312.6666667,"[2201, 3915]"
problem-2369.txt,history,war,1,A1,4258,703,RANDOM,4258,703,[]
problem-2370.txt,history,war,1,A1,3350,562,RANDOM,3350,562,[]
problem-2371.txt,history,war,3,A1-A2-A1-A3,6184,1022,WITHIN_PAR,1546,255.5,"[1324, 3294, 5241]"
problem-2372.txt,history,war,3,A1-A2-A3,4310,755,END_OF_PAR,1436.666667,251.6666667,"[1971, 3090]"
problem-2373.txt,history,war,1,A1,4919,811,RANDOM,4919,811,[]
problem-2374.txt,history,war,1,A1,2522,427,END_OF_PAR,2522,427,[]
problem-2375.txt,history,war,2,A1-A2,5178,878,WITHIN_PAR,2589,439,[1285]
problem-2376.txt,history,war,2,A1-A2,5355,897,END_OF_PAR,2677.5,448.5,[1630]
problem-2377.txt,history,war,3,A1-A2-A3,6126,1006,END_OF_PAR,2042,335.3333333,"[1400, 3890]"
problem-2378.txt,history,war,1,A1,4998,864,RANDOM,4998,864,[]
problem-2379.txt,history,war,3,A1-A2-A3-A1,6563,1069,RANDOM,1640.75,267.25,"[1665, 4109, 5222]"
problem-2380.txt,history,war,2,A1-A2-A1-A2,6305,1103,RANDOM,1576.25,275.75,"[1977, 3438, 4727]"
problem-2381.txt,history,war,1,A1,2253,340,RANDOM,2253,340,[]
problem-2382.txt,history,war,3,A1-A2-A3,4000,664,WITHIN_PAR,1333.333333,221.3333333,"[1941, 3014]"
problem-2383.txt,history,united-states,1,A1,4181,708,END_OF_PAR,4181,708,[]
problem-2384.txt,history,united-states,1,A1,6066,1016,WITHIN_PAR,6066,1016,[]
problem-2385.txt,history,united-states,3,A1-A2-A3,5045,845,END_OF_PAR,1681.666667,281.6666667,"[2843, 3746]"
problem-2386.txt,history,united-states,3,A1-A2-A3,3952,672,RANDOM,1317.333333,224,"[1019, 2378]"
problem-2387.txt,history,united-states,3,A1-A2-A3,4900,795,WITHIN_PAR,1633.333333,265,"[2279, 3641]"
problem-2388.txt,history,united-states,2,A1-A2-A1,3907,687,RANDOM,1302.333333,229,"[1144, 2966]"
problem-2389.txt,history,united-states,1,A1,4870,858,RANDOM,4870,858,[]
problem-2390.txt,history,united-states,1,A1,2290,393,RANDOM,2290,393,[]
problem-2391.txt,history,united-states,1,A1,5723,978,END_OF_PAR,5723,978,[]
problem-2392.txt,history,united-states,1,A1,4867,760,END_OF_PAR,4867,760,[]
problem-2393.txt,history,united-states,3,A1-A2-A3,4393,749,END_OF_PAR,1464.333333,249.6666667,"[1833, 2990]"
problem-2394.txt,history,united-states,2,A1-A2-A1,6492,1073,WITHIN_PAR,2164,357.6666667,"[1317, 4780]"
problem-2395.txt,history,united-states,2,A1-A2,2887,479,END_OF_PAR,1443.5,239.5,[1427]
problem-2396.txt,history,united-states,2,A1-A2-A1,4186,682,WITHIN_PAR,1395.333333,227.3333333,"[1146, 2744]"
problem-2397.txt,history,united-states,2,A1-A2-A1,4608,731,END_OF_PAR,1536,243.6666667,"[1958, 3300]"
problem-2398.txt,history,united-states,2,A1-A2,6056,1014,END_OF_PAR,3028,507,[4481]
problem-2399.txt,history,united-states,3,A1-A2-A3-A1,5071,827,WITHIN_PAR,1267.75,206.75,"[929, 2911, 4041]"
problem-2400.txt,history,united-states,1,A1,3219,498,END_OF_PAR,3219,498,[]
problem-2401.txt,history,united-states,1,A1,2637,435,RANDOM,2637,435,[]
problem-2402.txt,history,united-states,3,A1-A2-A3,4920,815,END_OF_PAR,1640,271.6666667,"[2528, 3636]"
problem-2403.txt,history,united-states,1,A1,5978,1023,RANDOM,5978,1023,[]
problem-2404.txt,history,united-states,1,A1,3499,579,END_OF_PAR,3499,579,[]
problem-2405.txt,history,united-states,2,A1-A2,4405,716,RANDOM,2202.5,358,[3062]
problem-2406.txt,history,united-states,1,A1,2307,361,RANDOM,2307,361,[]
problem-2407.txt,history,united-states,2,A1-A2,2135,360,WITHIN_PAR,1067.5,180,[1151]
problem-2408.txt,history,united-states,1,A1,5514,891,RANDOM,5514,891,[]
problem-2409.txt,history,united-states,2,A1-A2,4949,842,RANDOM,2474.5,421,[2762]
problem-2410.txt,history,united-states,2,A1-A2-A1-A2,5559,850,WITHIN_PAR,1389.75,212.5,"[1081, 2936, 3981]"
problem-2411.txt,history,united-states,2,A1-A2-A1-A2,5523,960,WITHIN_PAR,1380.75,240,"[1796, 3090, 4586]"
problem-2412.txt,history,united-states,2,A1-A2-A1-A2,5622,936,RANDOM,1405.5,234,"[1714, 3218, 4559]"
problem-2413.txt,history,united-states,1,A1,6236,961,WITHIN_PAR,6236,961,[]
problem-2414.txt,history,united-states,1,A1,4240,663,WITHIN_PAR,4240,663,[]
problem-2415.txt,history,united-states,2,A1-A2-A1,6301,1051,END_OF_PAR,2100.333333,350.3333333,"[1559, 4239]"
problem-2416.txt,history,united-states,1,A1,4857,838,RANDOM,4857,838,[]
problem-2417.txt,history,united-states,1,A1,4722,829,END_OF_PAR,4722,829,[]
problem-2418.txt,history,united-states,2,A1-A2-A1,3929,673,END_OF_PAR,1309.666667,224.3333333,"[1037, 2643]"
problem-2419.txt,history,united-states,2,A1-A2,5846,1010,WITHIN_PAR,2923,505,[1650]
problem-2420.txt,history,united-states,1,A1,5270,905,END_OF_PAR,5270,905,[]
problem-2421.txt,history,united-states,1,A1,4480,750,RANDOM,4480,750,[]
problem-2422.txt,history,united-states,1,A1,3234,523,RANDOM,3234,523,[]
problem-2423.txt,history,united-states,2,A1-A2,4479,785,RANDOM,2239.5,392.5,[2973]
problem-2424.txt,history,united-states,1,A1,2558,441,RANDOM,2558,441,[]
problem-2425.txt,history,united-states,2,A1-A2,3708,608,END_OF_PAR,1854,304,[1856]
problem-2426.txt,history,united-states,1,A1,4269,726,RANDOM,4269,726,[]
problem-2427.txt,history,united-states,1,A1,2301,363,END_OF_PAR,2301,363,[]
problem-2428.txt,history,united-states,2,A1-A2,6025,966,END_OF_PAR,3012.5,483,[3955]
problem-2429.txt,history,united-states,3,A1-A2-A3,5596,927,END_OF_PAR,1865.333333,309,"[1306, 2608]"
problem-2430.txt,history,united-states,3,A1-A2-A3,6299,1037,END_OF_PAR,2099.666667,345.6666667,"[1569, 3419]"
problem-2431.txt,history,united-states,1,A1,2576,456,WITHIN_PAR,2576,456,[]
problem-2432.txt,history,united-states,1,A1,4317,675,END_OF_PAR,4317,675,[]
problem-2433.txt,history,united-states,1,A1,5006,871,WITHIN_PAR,5006,871,[]
problem-2434.txt,history,united-states,2,A1-A2,5773,939,WITHIN_PAR,2886.5,469.5,[2652]
problem-2435.txt,history,united-states,2,A1-A2-A1-A2,4787,784,WITHIN_PAR,1196.75,196,"[1352, 2241, 3559]"
problem-2436.txt,history,united-states,2,A1-A2,4618,775,RANDOM,2309,387.5,[2324]
problem-2437.txt,history,united-states,1,A1,4219,702,WITHIN_PAR,4219,702,[]
problem-2438.txt,history,united-states,1,A1,5561,948,RANDOM,5561,948,[]
problem-2439.txt,history,united-states,2,A1-A2-A1,5753,949,WITHIN_PAR,1917.666667,316.3333333,"[1284, 4318]"
problem-2440.txt,history,united-states,1,A1,4210,696,RANDOM,4210,696,[]
problem-2441.txt,history,united-states,1,A1,4457,744,WITHIN_PAR,4457,744,[]
problem-2442.txt,history,united-states,1,A1,3398,580,WITHIN_PAR,3398,580,[]
problem-2443.txt,history,middle-ages,1,A1,3025,491,END_OF_PAR,3025,491,[]
problem-2444.txt,history,middle-ages,1,A1,5306,851,RANDOM,5306,851,[]
problem-2445.txt,history,middle-ages,1,A1,5081,804,RANDOM,5081,804,[]
problem-2446.txt,history,middle-ages,1,A1,3063,535,WITHIN_PAR,3063,535,[]
problem-2447.txt,history,middle-ages,1,A1,5057,851,END_OF_PAR,5057,851,[]
problem-2448.txt,history,middle-ages,1,A1,2941,500,RANDOM,2941,500,[]
problem-2449.txt,history,middle-ages,1,A1,2680,456,RANDOM,2680,456,[]
problem-2450.txt,history,middle-ages,1,A1,4237,700,RANDOM,4237,700,[]
problem-2451.txt,history,middle-ages,1,A1,5544,932,WITHIN_PAR,5544,932,[]
problem-2452.txt,history,middle-ages,3,A1-A2-A3-A1,6646,1106,END_OF_PAR,1661.5,276.5,"[1043, 4181, 5603]"
problem-2453.txt,history,middle-ages,2,A1-A2,2270,364,RANDOM,1135,182,[933]
problem-2454.txt,history,middle-ages,3,A1-A2-A3,3940,634,END_OF_PAR,1313.333333,211.3333333,"[1819, 2802]"
problem-2455.txt,history,middle-ages,1,A1,5518,906,WITHIN_PAR,5518,906,[]
problem-2456.txt,history,middle-ages,2,A1-A2,4059,663,END_OF_PAR,2029.5,331.5,[1223]
problem-2457.txt,history,middle-ages,1,A1,4336,723,END_OF_PAR,4336,723,[]
problem-2458.txt,history,middle-ages,1,A1,2508,443,END_OF_PAR,2508,443,[]
problem-2459.txt,history,middle-ages,1,A1,4678,806,RANDOM,4678,806,[]
problem-2460.txt,history,middle-ages,3,A1-A2-A3,3680,629,RANDOM,1226.666667,209.6666667,"[1474, 2642]"
problem-2461.txt,history,middle-ages,3,A1-A2-A3,6262,1038,RANDOM,2087.333333,346,"[2206, 4479]"
problem-2462.txt,history,middle-ages,2,A1-A2-A1,5887,1009,END_OF_PAR,1962.333333,336.3333333,"[1865, 4176]"
problem-2463.txt,history,middle-ages,2,A1-A2,4778,793,WITHIN_PAR,2389,396.5,[2458]
problem-2464.txt,history,middle-ages,1,A1,4878,820,END_OF_PAR,4878,820,[]
problem-2465.txt,history,middle-ages,2,A1-A2-A1-A2,5506,892,WITHIN_PAR,1376.5,223,"[1687, 2709, 4212]"
problem-2466.txt,history,middle-ages,2,A1-A2-A1-A2,5175,880,RANDOM,1293.75,220,"[1048, 2021, 3182]"
problem-2467.txt,history,middle-ages,3,A1-A2-A3,5684,973,WITHIN_PAR,1894.666667,324.3333333,"[1928, 4605]"
problem-2468.txt,history,middle-ages,3,A1-A2-A3,4190,702,END_OF_PAR,1396.666667,234,"[1517, 3249]"
problem-2469.txt,history,middle-ages,1,A1,6017,957,WITHIN_PAR,6017,957,[]
problem-2470.txt,history,middle-ages,3,A1-A2-A3,4122,684,END_OF_PAR,1374,228,"[1240, 2877]"
problem-2471.txt,history,middle-ages,2,A1-A2,4609,783,WITHIN_PAR,2304.5,391.5,[1912]
problem-2472.txt,history,middle-ages,3,A1-A2-A3,5905,1010,END_OF_PAR,1968.333333,336.6666667,"[950, 3523]"
problem-2473.txt,history,middle-ages,2,A1-A2-A1,6048,1012,END_OF_PAR,2016,337.3333333,"[1945, 4818]"
problem-2474.txt,history,middle-ages,3,A1-A2-A3,3612,587,RANDOM,1204,195.6666667,"[1078, 2120]"
problem-2475.txt,history,middle-ages,1,A1,2432,427,END_OF_PAR,2432,427,[]
problem-2476.txt,history,middle-ages,1,A1,6063,960,WITHIN_PAR,6063,960,[]
problem-2477.txt,history,middle-ages,3,A1-A2-A3,5303,889,WITHIN_PAR,1767.666667,296.3333333,"[2348, 4097]"
problem-2478.txt,history,middle-ages,1,A1,5424,915,END_OF_PAR,5424,915,[]
problem-2479.txt,linguistics,historical-linguistics,3,A2-A1-A3-A1,5861,949,END_OF_PAR,1465.25,237.25,"[2113, 3269, 4727]"
problem-2480.txt,linguistics,historical-linguistics,1,A1,3247,497,END_OF_PAR,3247,497,[]
problem-2481.txt,linguistics,historical-linguistics,2,A1-A2,4497,732,WITHIN_PAR,2248.5,366,[2357]
problem-2482.txt,linguistics,historical-linguistics,1,A1,3850,660,WITHIN_PAR,3850,660,[]
problem-2483.txt,linguistics,historical-linguistics,2,A1-A2-A1-A2,5786,910,END_OF_PAR,1446.5,227.5,"[1751, 2925, 4483]"
problem-2484.txt,linguistics,historical-linguistics,1,A1,4172,675,RANDOM,4172,675,[]
problem-2485.txt,linguistics,historical-linguistics,1,A1,2652,430,END_OF_PAR,2652,430,[]
problem-2486.txt,linguistics,historical-linguistics,3,A1-A2-A3,5457,906,END_OF_PAR,1819,302,"[2046, 3736]"
problem-2487.txt,linguistics,historical-linguistics,1,A1,2475,428,RANDOM,2475,428,[]
problem-2488.txt,linguistics,historical-linguistics,1,A1,4575,761,WITHIN_PAR,4575,761,[]
problem-2489.txt,linguistics,historical-linguistics,3,A1-A2-A3,5325,869,END_OF_PAR,1775,289.6666667,"[2445, 4297]"
problem-2490.txt,linguistics,historical-linguistics,2,A1-A2-A1-A2,4332,689,WITHIN_PAR,1083,172.25,"[1014, 2268, 3186]"
problem-2491.txt,linguistics,historical-linguistics,1,A1,4997,811,WITHIN_PAR,4997,811,[]
problem-2492.txt,linguistics,historical-linguistics,2,A1-A2-A1-A2,5263,846,RANDOM,1315.75,211.5,"[1370, 2547, 3789]"
problem-2493.txt,linguistics,etymology,3,A1-A2-A3,7468,1185,END_OF_PAR,2489.333333,395,"[5435, 6467]"
problem-2494.txt,linguistics,etymology,1,A1,2465,370,END_OF_PAR,2465,370,[]
problem-2495.txt,linguistics,etymology,1,A1,2049,345,WITHIN_PAR,2049,345,[]
problem-2496.txt,linguistics,etymology,1,A1,3551,544,END_OF_PAR,3551,544,[]
problem-2497.txt,linguistics,etymology,1,A1,4685,766,END_OF_PAR,4685,766,[]
problem-2498.txt,linguistics,etymology,2,A1-A2,3161,481,END_OF_PAR,1580.5,240.5,[1866]
problem-2499.txt,linguistics,etymology,2,A1-A2,5203,850,RANDOM,2601.5,425,[1219]
problem-2500.txt,linguistics,etymology,2,A1-A2-A1,5898,965,END_OF_PAR,1966,321.6666667,"[1122, 4734]"
problem-2501.txt,linguistics,etymology,1,A1,2070,323,END_OF_PAR,2070,323,[]
problem-2502.txt,linguistics,etymology,1,A1,3214,555,WITHIN_PAR,3214,555,[]
problem-2503.txt,linguistics,etymology,3,A1-A2-A3,6086,981,END_OF_PAR,2028.666667,327,"[2620, 4040]"
problem-2504.txt,linguistics,etymology,1,A1,2622,430,RANDOM,2622,430,[]
problem-2505.txt,linguistics,etymology,2,A1-A2-A1-A2,4471,746,WITHIN_PAR,1117.75,186.5,"[1095, 2282, 3260]"
problem-2506.txt,linguistics,etymology,3,A1-A2-A3,3588,576,WITHIN_PAR,1196,192,"[1111, 2449]"
problem-2507.txt,linguistics,phonology,2,A1-A2-A1-A2,4827,748,WITHIN_PAR,1206.75,187,"[1172, 2438, 3529]"
problem-2508.txt,linguistics,phonology,1,A1,2984,490,RANDOM,2984,490,[]
problem-2509.txt,linguistics,phonology,2,A1-A2-A1-A2,5108,851,END_OF_PAR,1277,212.75,"[1192, 3039, 4148]"
problem-2510.txt,linguistics,phonology,1,A1,4724,785,END_OF_PAR,4724,785,[]
problem-2511.txt,linguistics,phonology,2,A1-A2-A1,6783,1074,END_OF_PAR,2261,358,"[2767, 5295]"
problem-2512.txt,linguistics,phonology,2,A1-A2-A1-A2,6171,955,END_OF_PAR,1542.75,238.75,"[2199, 3289, 4782]"
problem-2513.txt,linguistics,phonology,2,A1-A2-A1,4500,704,END_OF_PAR,1500,234.6666667,"[1326, 3421]"
problem-2514.txt,linguistics,phonology,1,A1,5714,938,WITHIN_PAR,5714,938,[]
problem-2515.txt,linguistics,phonology,1,A1,4421,735,WITHIN_PAR,4421,735,[]
problem-2516.txt,linguistics,phonology,1,A1,2694,448,RANDOM,2694,448,[]
problem-2517.txt,linguistics,phonology,1,A1,3162,509,END_OF_PAR,3162,509,[]
problem-2518.txt,linguistics,phonology,3,A1-A2-A3,6649,1032,END_OF_PAR,2216.333333,344,"[2095, 4784]"
problem-2519.txt,linguistics,phonology,1,A1,6474,1057,END_OF_PAR,6474,1057,[]
problem-2520.txt,linguistics,phonology,3,A2-A1-A3-A1,7677,1205,END_OF_PAR,1919.25,301.25,"[2628, 4723, 6339]"
problem-2521.txt,linguistics,phonology,1,A1,5230,836,RANDOM,5230,836,[]
problem-2522.txt,linguistics,phonology,2,A1-A2,4830,765,WITHIN_PAR,2415,382.5,[2253]
problem-2523.txt,linguistics,terminology,2,A1-A2-A1-A2,6789,1132,WITHIN_PAR,1697.25,283,"[993, 3268, 4423]"
problem-2524.txt,linguistics,terminology,2,A1-A2,3731,579,RANDOM,1865.5,289.5,[1007]
problem-2525.txt,linguistics,terminology,2,A1-A2-A1,5750,940,WITHIN_PAR,1916.666667,313.3333333,"[2074, 3695]"
problem-2526.txt,linguistics,terminology,3,A1-A2-A3,6517,1066,END_OF_PAR,2172.333333,355.3333333,"[1072, 2251]"
problem-2527.txt,linguistics,terminology,3,A1-A2-A3,3503,578,RANDOM,1167.666667,192.6666667,"[1321, 2326]"
problem-2528.txt,linguistics,terminology,1,A1,2420,401,END_OF_PAR,2420,401,[]
problem-2529.txt,linguistics,terminology,3,A1-A2-A3,6662,1051,END_OF_PAR,2220.666667,350.3333333,"[3155, 4265]"
problem-2530.txt,linguistics,terminology,2,A1-A2,2671,448,WITHIN_PAR,1335.5,224,[1498]
problem-2531.txt,linguistics,terminology,1,A1,4021,717,END_OF_PAR,4021,717,[]
problem-2532.txt,linguistics,terminology,1,A1,4110,629,RANDOM,4110,629,[]
problem-2533.txt,linguistics,terminology,1,A1,5924,979,WITHIN_PAR,5924,979,[]
problem-2534.txt,linguistics,terminology,1,A1,2771,431,WITHIN_PAR,2771,431,[]
problem-2535.txt,linguistics,terminology,1,A1,5830,968,RANDOM,5830,968,[]
problem-2536.txt,linguistics,terminology,1,A1,4251,730,RANDOM,4251,730,[]
problem-2537.txt,linguistics,terminology,2,A1-A2-A1-A2,10322,1745,WITHIN_PAR,2580.5,436.25,"[3507, 4972, 8591]"
problem-2538.txt,linguistics,terminology,3,A1-A2-A3,4113,701,WITHIN_PAR,1371,233.6666667,"[1208, 2801]"
problem-2539.txt,linguistics,terminology,3,A1-A2-A3,5139,813,RANDOM,1713,271,"[1123, 2490]"
problem-2540.txt,linguistics,terminology,1,A1,2885,471,WITHIN_PAR,2885,471,[]
problem-2541.txt,linguistics,terminology,2,A1-A2-A1,6901,1166,WITHIN_PAR,2300.333333,388.6666667,"[1775, 4972]"
problem-2542.txt,linguistics,terminology,1,A1,2536,392,WITHIN_PAR,2536,392,[]
problem-2543.txt,linguistics,terminology,1,A1,2700,450,RANDOM,2700,450,[]
problem-2544.txt,linguistics,terminology,1,A1,6066,990,END_OF_PAR,6066,990,[]
problem-2545.txt,linguistics,terminology,3,A1-A2-A3,6994,1210,RANDOM,2331.333333,403.3333333,"[2311, 5053]"
problem-2546.txt,linguistics,terminology,1,A1,3244,529,END_OF_PAR,3244,529,[]
problem-2547.txt,linguistics,computational-linguistics,1,A1,4833,789,END_OF_PAR,4833,789,[]
problem-2548.txt,linguistics,computational-linguistics,2,A1-A2,4625,732,RANDOM,2312.5,366,[2023]
problem-2549.txt,linguistics,computational-linguistics,2,A1-A2,5029,822,RANDOM,2514.5,411,[2021]
problem-2550.txt,linguistics,computational-linguistics,1,A1,4732,805,RANDOM,4732,805,[]
problem-2551.txt,linguistics,semantics,1,A1,2146,336,WITHIN_PAR,2146,336,[]
problem-2552.txt,linguistics,semantics,1,A1,4555,751,WITHIN_PAR,4555,751,[]
problem-2553.txt,linguistics,semantics,3,A1-A2-A3,4990,825,RANDOM,1663.333333,275,"[1387, 2873]"
problem-2554.txt,linguistics,semantics,2,A1-A2-A1,3544,631,RANDOM,1181.333333,210.3333333,"[1014, 2337]"
problem-2555.txt,linguistics,semantics,2,A1-A2-A1-A2,5285,841,END_OF_PAR,1321.25,210.25,"[1208, 2383, 3668]"
problem-2556.txt,linguistics,semantics,1,A1,5673,919,END_OF_PAR,5673,919,[]
problem-2557.txt,linguistics,semantics,2,A1-A2,4053,652,WITHIN_PAR,2026.5,326,[2664]
problem-2558.txt,linguistics,semantics,1,A1,3704,613,WITHIN_PAR,3704,613,[]
problem-2559.txt,linguistics,semantics,1,A1,2568,393,RANDOM,2568,393,[]
problem-2560.txt,linguistics,semantics,2,A1-A2-A1,5678,901,RANDOM,1892.666667,300.3333333,"[2133, 3449]"
problem-2561.txt,linguistics,english,1,A1,4582,716,RANDOM,4582,716,[]
problem-2562.txt,linguistics,english,1,A1,2350,412,WITHIN_PAR,2350,412,[]
problem-2563.txt,linguistics,english,1,A1,2543,434,WITHIN_PAR,2543,434,[]
problem-2564.txt,linguistics,english,2,A1-A2,3206,528,RANDOM,1603,264,[1351]
